"id","title","external_tags","targets"
ckj0roxkt552261hntwk12tl7t,검색엔진최적화(SEO) 마케팅 총정리 가이드,[],"{개발 일반,웹,마케팅,웹 프론트엔드}"
ckn8nx4sd87099nqybpsaadvy,(번역) Shadow DOM은 무엇일까?,[],{웹}
ckghp4mgf18173410qim7fmq4x1,MySQL Workbench의 VISUAL EXPLAIN으로 인덱스 동작 확인하기,[],{데이터베이스}
ckn8nqczd16579nqyosq7j71a,Luavis' Dev Story - 리눅스 서버 60초안에 상황파악하기,[],"{운영체제,리눅스,서버 / 백엔드}"
ckn8odg7u180469nqy9j9j36ze,도도 테이블 101,,"{Python,웹 프론트엔드}"
ckn8nuo4r62119nqyxb9nyvln,JPA 변경 감지와 스프링 데이터 | Popit,"[""소프트웨어"", ""Spring"", ""Spring Data"", ""JPA""]","{Framework,서버 / 백엔드,Java}"
ckn8nqg7l16999nqy04uxydkk,MySQL 다시 공부하기 (1),[],{데이터베이스}
ckmbak7di4647072dpmezx1v3gd,좋은 코드란 무엇일까?,[],"{웹 프론트엔드,React,개발 일반}"
ckgg4fnwd3559610qic8ienmn5,차근차근 오픈소스에 기여해보기 (동기부여 편),[],"{동기부여,오픈소스,비전공자 & 신입}"
ckjw8mv5d3387951jpkx9w536v3,"개발자가 배우는 R : 3강, 데이터프레임과 파일 입출력 | Popit","[""소프트웨어"", ""데이터분석"", ""R"", ""머신러닝"", ""알""]","{비전공자 & 신입,툴 / 생산성,데이터 과학}"
ckg91jqbl2947610o3cnjkjtdc,Don't block the event loop! 매끄러운 경험을 위한 JavaScript 비동기 처리,"[{""name"": {""name"": ""프론트엔드""}}, {""name"": {""name"": ""Javascript 관련""}}]",{JavaScript}
ckn8nq3el12869nqyprh8fyqv,[Spring 레퍼런스] 28장 캐시 추상화 :: Outsider's Dev Story,"[{""name"": {""name"": ""언어 & 프레임워크""}}, {""name"": {""name"": ""Java & Spring""}}]","{아키텍처,서버 / 백엔드,Framework}"
ckn8nr50426479nqyfq075afp,"2019년과 이후 JavaScript의 동향 – 브라우저 밖의 JavaScript 1","[{""name"": {""name"": ""프론트엔드""}}, {""name"": {""name"": ""Javascript 관련""}}]","{JavaScript,웹}"
ckg7rjf6x4207610p6njr9l3u3,대용량 세션을 위한 로드밸런서,"[""성능"", ""l4"", ""로드밸런서"", ""트래픽"", ""dns""]","{아키텍처,Performance,서버 / 백엔드,개발 일반}"
ckiiflbcz1372061nti9t9zcswe,HTTP API 디자인 가이드,,"{비전공자 & 신입,서버 / 백엔드,웹}"
ckkm7wzt42468591hmg8ie88l1v,#elixir 언어로 #telegram 봇 만들기,[],"{개발 일반,툴 / 생산성,데브옵스}"
ckjjb372t6055091ppefsovo7me,급성장하는 1등 스타트업들은 왜 루비온레일즈를 쓸까,"[""루비레일즈"", ""개발자"", ""웹서비스""]","{서버 / 백엔드,개발 일반,웹}"
ckjmhmvqj9137841ppezwmub8gq,Kinda와 함께 MVI 테스트 작성하기,"[""Android App Development"", ""Android Mvi"", ""Android Test"", ""Unidirectional Data Flow"", ""Android Architecture""]","{아키텍처,안드로이드,테스팅}"
ckik20sw692011ts58v6mtwdi,spring-SOLID,,"{아키텍처,개발 일반,컴퓨터 과학,Java,디자인패턴,Framework}"
ckn8j3xsd9592752dpcgzatsg4t,"Django 3.0 릴리스와 주요 변경 사항: MariaDB 지원, ASGI 지원, 필터 표현식 등",[],"{Framework,서버 / 백엔드,데이터베이스}"
ckk6luj1x437791iquzlnfipn1,다양한 차량 앱을 위한 Android for Cars App Library 베타 버전을 확인해보세요,"[""Android""]",{안드로이드}
ckg8zaaro1511610o3pqelsi5r,xUnit 테스팅 프레임워크를 TDD로 만들어보자,"[{""name"": {""name"": ""언어 & 프레임워크""}}, {""name"": {""name"": ""Java & Spring""}}]","{테스팅,Java}"
ckn8mjw9i0793v9qycemdjb98,macOS 초심자를 위한 터미널 공부 가이드,[],{운영체제}
ckn8oeaus187329nqy6uyp505v,A/B 테스트 자동 분석툴 개발하기,,"{툴 / 생산성,테스팅}"
ckn8mju570698v9qyjrkeayia,TypeScript: 인터페이스(Interface),[],{TypeScript}
ckgbyjdid3662710phk7ksied2,Domain-Driven-Design 정복기 1탄,,{테스팅}
ckkqhl9j21360551ipgf89sa830,모두가 Happy 한 에셋 이름 규칙 정하기,,"{UI/UX,웹 프론트엔드,개발 일반,커뮤니케이션}"
ckk6lubq7436781iqu05sdyoks,Android 11 끝장개발대회의 프로젝트들을 소개합니다,"[""Android"", ""Community""]","{동기부여,세미나,안드로이드}"
ckn8nvmr771369nqymqs7w2xp,듣기(TTS) 기능 개발기,,{데이터 과학}
ckn8mkyvs1380vqqy51xcs54i,Redis PubSub With Spring Boot | Vinsguru,[],"{데이터베이스,Framework,서버 / 백엔드}"
ckg91cwm12678510o3duqsddpi,Java 애플리케이션 분석을 위한 BTrace,"[""JAVA"", ""성능"", ""트러블슈팅"", ""BTrace""]","{툴 / 생산성,Java}"
ckn8oaswy161569nqyr30vcf4w,TensorFlow에서 커스텀 Estimator를 만드는 방법에 대해 확인해 보세요.,[],{머신러닝}
ckn8mjja80058v9qye0uoijh8,Multi CDN 트래픽 모니터링을 위한 클러스터 구축기,"[{""name"": {""name"": ""백엔드""}}, {""name"": {""name"": ""서버 & 클라우드 & 아키텍쳐""}}]","{네트워크,데브옵스}"
ckg97w82q172610nzev4z5qgx,"누구나 불만을 말하고, 대안을 제시할 수 있는 팀이 되기까지","[{""name"": {""name"": ""개발 일반""}}, {""name"": {""name"": ""개발 문화/철학/방법론""}}]",{기업 / 스타트업}
ckgan7aef1982210p7ledk5u8j,"GPT-3, 인류 역사상 가장 뛰어난 언어 AI",[],"{머신러닝,데이터 과학}"
ckjw9vucf3535761jpkmo0tumkp, 손실 조건부 훈련으로 여러 손실 함수 최적화,"[""ML/Tensorflow""]","{데이터 과학,머신러닝}"
ckmu0s1hr32062026pmoqqhz355,"iOS ) UIVisualEffect (Blur, Vibrancy)",[],"{iOS,모바일}"
ckkcbcfjs4274031iquah071c1z,"LINE 신입 SW 개발자 코딩 테스트, 이렇게 만들어졌습니다","[""Interview"", ""LINE Careers""]","{동기부여,기업 / 스타트업}"
ckk4t4c2p6008021tkl34y63p6v,리디에서 개발자로 살기,,"{개발 일반,기업 / 스타트업,동기부여}"
ckjw8k4t13369161jpknv332ogh,Android에서 백그라운드 작업 예약 통일화,"[""Android""]",{안드로이드}
ckg7ri7qo4145510p6gjfr4c28,오픈소스에서 인턴십까지 - D2 FEST 수상자 출신의 네이버 동계 인턴 인터뷰,"[""오픈소스"", ""d2"", ""d2fest"", ""인턴십""]","{오픈소스,비전공자 & 신입}"
ckjwd451m3658121vpk2ovq0esb,Front-End Dev Tools For increased Productivity,"[""Web Development"", ""Programming"", ""JavaScript"", ""Productivity"", ""UX""]","{툴 / 생산성,웹 프론트엔드,JavaScript,UI/UX}"
ckn8nwjir81319nqy6zd3eta8,"2019 카카오 신입 공채 1차 코딩 테스트 문제 해설","[{""name"": ""blind-recruitment""}, {""name"": ""coding""}]","{테스팅,비전공자 & 신입}"
ckghpbahp18376810qibct0er8a,[한글] MySQL Ascending index vs Descending index,,{데이터베이스}
ckga5lw9n2940310nzazw85d5f,SpringMVC 전체 흐름 알아보기,"[{""name"": {""name"": ""언어 & 프레임워크""}}, {""name"": {""name"": ""Java & Spring""}}]","{Java,디자인패턴}"
ckk4qzpwp5899081tkliw9mc6be,구글 시트에 뉴스 정리하는 법,"[""스프레드시트"", ""크롤링"", ""IT""]","{개발 일반,서버 / 백엔드,웹}"
ckn8nwmef82299nqyddbopqg3,Kotlin과 Spring WebFlux 기반의 컨텐츠 인증 서비스 개발 후기,[],"{Framework,안드로이드,서버 / 백엔드,Kotlin}"
ckn8nraxn27869nqyzj24hxpm,Web Development Trends that will Dominate in 2019,[],{웹}
ckg8o5l0l056610o3dcvzf3xb,kakao의 오픈소스 Ep9 - Khaiii : 카카오의 딥러닝 기반 형태소 분석기,"[{""name"": ""ai""}, {""name"": ""cnn""}, {""name"": ""deep-learning""}, {""name"": ""khaiii""}, {""name"": ""opensource""}]","{기업 / 스타트업,오픈소스,데이터 과학,머신러닝}"
ckgknmgwf4419110o6wshsdojb,고급 Bash 스크립팅 가이드,[],{툴 / 생산성}
ckjw9wpz23538591jpk72yak69h,Torch DQN 강화학습 소개 | Popit,"[""소프트웨어"", ""해외글 요약"", ""데이터분석"", ""머신러닝"", ""deeplearning"", ""torch""]","{Python,머신러닝,서버 / 백엔드,데이터 과학}"
ckg92heg33487010o3z3kkoyuh,워크로그 개발기,"[{""name"": {""name"": ""백엔드""}}, {""name"": {""name"": ""서버 & 클라우드 & 아키텍쳐""}}]","{클라우드,개발 일반}"
ckna180xd1363922ds48cvc4baj,Android의 오디오 지연 시간에 대한 최신 업데이트 소식을 알려드립니다,"[""Android""]",{안드로이드}
ckn8o5uwq141719nqy857q9npf,신입 개발자 & 학생을 위한 Spring MVC Setting ( 1편 ) | Popit,"[""소프트웨어"", ""Spring"", ""신입개발자"", ""학생""]","{서버 / 백엔드,비전공자 & 신입,Framework,디자인패턴}"
ckkm7votk2453721smgdhp27o3l,iOS ) UISearchController (2),[],"{모바일,iOS}"
ckjw745gj3188311vpkji5mvoup,Kubeflow 파이프라인 운용하기,"[""Kubeflow"", ""Google Cloud Platform"", ""Kubernetes Engine"", ""Machine Learning"", ""Kubeflow Pipelines""]","{데브옵스,데이터 과학,머신러닝}"
ckg8pln3k591210o3w4vj7jpp,바벨(Babel)의 동작 원리 및 흐름에 대해 알아보자.,"[{""name"": {""name"": ""프론트엔드""}}, {""name"": {""name"": ""Javascript 관련""}}]",{JavaScript}
ckga5op603067110nzhrkprc22,전자정부 프레임워크를 Java Config 방식으로 설정해보자(환경구축),"[{""name"": {""name"": ""언어 & 프레임워크""}}, {""name"": {""name"": ""Java & Spring""}}]",{Java}
ckk27gt6r3723331ikl26vbqxen,NHN의 안과 밖: Sharding Platform,"[""cubrid"", ""sharding"", ""db"", ""spockproxy"", ""gizzard""]","{데이터베이스,서버 / 백엔드}"
ckgbl790u3800010p7yw7m64jv,Google Coding Interview｜구글 신입 엔지니어 인터뷰 준비 후기,[],"{커리어,비전공자 & 신입}"
ckg8oj41l225910o3d4c4e4hs,데이터 품질에 관한 5개 체크포인트,"[""데이터품질"", ""코드품질"", ""데이터문서""]","{데이터 과학,머신러닝}"
ckg7sgdco4823310p6xbjt5n1q,GitHub Universe 2018 참석기 #1 :: Outsider's Dev Story,"[{""name"": {""name"": ""기타""}}, {""name"": {""name"": ""Git""}}]",{Git / Github}
ckn8nw53076119nqywv7oqz2g,"샌프란시스코 테크 업계 인터뷰 1: Facebook, Fivestars",,"{비전공자 & 신입,커리어}"
ckn8ococa175889nqyn14cdlbb,Web Vitals 소개: 건강한 사이트를 위한 필수적인 측정항목 ,[],{웹}
ckn3ui4pb37484826pm05h7qvg4,[코딩규칙] 자바 코딩 규칙(Java Code Conventions),[],{Java}
ckjmhota39162321kpeombir4wt,[Java]Java Memory Model(자바 메모리 모델),[],"{개발 일반,Java,모바일}"
ckn8o4dzw134979nqy9kqn9tcb,The ultimate guide to proper use of animation in UX,[],{UI/UX}
ckn8nov0v01199nqynfjxsxz7,[Spring Cloud] Config Server에 관하여 알아봅시다.,"[{""name"": {""name"": ""언어 & 프레임워크""}}, {""name"": {""name"": ""Java & Spring""}}]","{클라우드,서버 / 백엔드,Framework}"
ckkcmiaso4579991uqus7x2mky4,CDC & CDC Sink Platform 개발 1편 - CDC Platform 개발,,"{아키텍처,서버 / 백엔드,데이터베이스}"
ckghos5fg17837510qiudjy4vq9,한눈에 살펴보는 PostgreSQL,"[""dbms"", ""postgresql""]",{데이터베이스}
ckn8nt8au46739nqy8w7wuf3b,모던 JavaScript 튜토리얼,[],{JavaScript}
ckgfxsloa227010qi2jxuxqkl,Antman 프로젝트 개발기,[],"{컴퓨터 과학,Performance}"
ckncsdfsa21838027mm9rhlhg24,"[K8S] kubernetes POC를 위한 portainer, rancher 소개 및 설치 : TOAST Meetup",,{데브옵스}
ckg0631wu15780yvwfxm4u1e3,카카오 신입 공채가 들려주는 공채 이야기,"[{""name"": ""2021""}, {""name"": ""2021-new-krew""}, {""name"": ""related-blind""}]","{비전공자 & 신입,커리어}"
ckg91ifu72889710o3bhkxwlnr,편리한 git alias 설정하기,"[{""name"": {""name"": ""기타""}}, {""name"": {""name"": ""Git""}}]",{Git / Github}
ckn8odsn5183749nqy0v8sui4c,"스포카에서는 어떻게 리모트, 플렉서블 근무를 할까",,"{기업 / 스타트업,개발 일반}"
ckn8nvdbx68809nqywk77o9af,리디북스 퍼포먼스팀 소개,,"{기업 / 스타트업,개발 일반}"
ckkx9hfvj5547791ipgf67nkxzu,iOS 13 달라진 점!!,[],"{IT 이야기,모바일,iOS}"
ckih1i6iv09331ntilcjookfb,if (kakao)2020 기술 세션 다시보기,"[""conference"", ""dev-session"", ""dev-track"", ""ifkakao"", ""recap""]","{서버 / 백엔드,웹,세미나,Tech,IT 이야기,개발 일반}"
ckj16t6su22101hs61a1wdczb,[iOS] Enterprise 규모 앱 환경 구성 - 1,[],"{iOS,아키텍처}"
ckn8nxwrl93819nqy6h2pkefl,Adobe XD로 페이퍼 UI 디자인하기,,{UI/UX}
ckklvdahl1817731hmgb5fwkve6,[번역] TypeScript at Google,[],"{개발 일반,JavaScript,TypeScript}"
ckn8o2ir1122849nqydcr0kq7k,CSS Layout,[],"{웹,웹 프론트엔드}"
ckgbza9cd4032510phr90dm0ro,JUnit5로 계층 구조의 테스트 코드 작성하기,[],"{테스팅,Java}"
ckg92876c3341710o3koshwnc6,웹 프로그래밍 튜토리얼 | PoiemaWeb,"[{""name"": {""name"": ""프론트엔드""}}, {""name"": {""name"": ""Javascript 관련""}}]","{웹,JavaScript}"
ckn8nr40g25999nqy8foig1ik,동영상 플랫폼 개발 프레임워크의 Spring Boot 전환기,"[{""name"": {""name"": ""언어 & 프레임워크""}}, {""name"": {""name"": ""Java & Spring""}}, {""name"": ""JAVA""}, {""name"": ""Spring Boot""}, {""name"": ""jdk8""}]","{서버 / 백엔드,Framework}"
ckjw8ewjl3333931jpk0kkbp2hl,TensorFlow Serving 및 Docker로 신속히 ML 서비스를 제공합니다,[],"{머신러닝,데이터 과학}"
ckk23bgtp3494351iklpg7npu2u,"2021년 새로운 Android App Bundle 및 타겟 API 레벨 요구사항","[""Android"", ""App Bundle"", ""Google Play""]","{안드로이드,개발 일반}"
ckjw8mi553381901jpkot4ykxei,"개발자가 배우는 R : 6강, 기초통계 함수 배워보기 | Popit","[""소프트웨어"", ""데이터분석"", ""R"", ""개발자"", ""머신러닝""]","{툴 / 생산성,데이터 과학,비전공자 & 신입}"
ckn8nph7206319nqyg816wdih,[MySQL] MySQL 파티션 개요,[],{데이터베이스}
ckn8nw1gm75149nqyb6kn1hte,NextJS와 GatsbyJS 중 고민하는 당신에게  | 수줍은 동그래 블로그,[],{웹 프론트엔드}
ckg65qk4l4424310n19mhiy3h0,실용주의 프런트 엔드 개발,"[{""name"": {""name"": ""프론트엔드""}}, {""name"": {""name"": ""Javascript 관련""}}]","{개발 일반,웹 프론트엔드,JavaScript}"
ckgbp6a8r5460310p7lpepkil2,개발자의 삶 - SI 개발자란,"[""칼럼"", ""김수보"", ""개발자의삶""]","{비전공자 & 신입,커리어}"
ckjtameuq469531ho5h9r15885,레디스 버전6 뉴피처와 주요 기능 테스트 : TOAST Meetup,,"{데이터베이스,서버 / 백엔드}"
ckg94sf6r5335010o3pcwc2n9q,일일커밋의 효용성,"[{""name"": {""name"": ""개발 일반""}}, {""name"": {""name"": ""개발 문화/철학/방법론""}}]","{동기부여,개발 일반}"
ckn8odcki179489nqy0s2ap0gt,카드 소팅 분석기,,{데이터 과학}
ckg7l84641955810p62izpuw5k,Scaling to 100k Users,"[{""name"": {""name"": ""백엔드""}}, {""name"": {""name"": ""서버 & 클라우드 & 아키텍쳐""}}]","{데브옵스,아키텍처}"
ckn8nstum42239nqyyqnwxqqk,"Spring MVC의 핵심 객체 DispatcherServlet에 대한 모든 것(DispatcherServlet이 하는 역할 정리, 동작 프로세스)",[],"{Framework,디자인패턴,서버 / 백엔드}"
ckn8ntd8l47909nqyu4j72wb2,Git을 이용한 협업 워크플로우,[],{Git / Github}
ckn8odhug180949nqyw4ydujhj,아에이오우 튜토리얼,,"{오픈소스,JavaScript}"
ckn8nr3aw25679nqyu4x69es0,웹 폰트 사용과 최적화의 최근 동향,"[""웹폰트"", ""Webconf.asia""]",{Performance}
ckn8ntqh052059nqyysz1pajw,회사 화분에 주기적으로 물주기 (AWS IoT 버튼 활용 사례),"[""Working"", ""Programming"", ""Slack""]","{AWS,데브옵스}"
ckhei2y517405110n7g3xqixsv,CSS 팁: 팝업창을 멋지게 만드는 너무 간단한 방법,[],"{UI/UX,웹 프론트엔드}"
ckmu0qdfd4213932dpm4p9pplgg,Android 12의 첫 프리뷰를 소개합니다,"[""Android""]","{안드로이드,개발 일반}"
ckn8mx9dr0007yxqy4xwmvz3r,[우아한테크세미나] 190620 우아한객체지향 by 우아한형제들 개발실장 조영호님,"[{""name"": {""name"": ""언어 & 프레임워크""}}, {""name"": {""name"": ""Java & Spring""}}, {""name"": ""우아한Tech""}, {""name"": ""우아한개발자""}, {""name"": ""공유문화""}, {""name"": ""우아한테크세미나""}]",{세미나}
ckg64gvwq3633210n1a2gci2fg,깃헙 액션을 사용해서 애저 블롭 저장소에 정적 웹사이트 배포하기,"[{""name"": {""name"": ""기타""}}, {""name"": {""name"": ""Git""}}]","{Git / Github,데브옵스}"
ckg7ad4fq7648110n1exyyk8er,이미지 최적화를 위한 WebP 포맷 적용 이야기,"[{""name"": {""name"": ""백엔드""}}, {""name"": {""name"": ""서버 & 클라우드 & 아키텍쳐""}}]","{서버 / 백엔드,Performance,클라우드}"
ckg65eh5q4318110n1md74dtrr,What’s coming to JavaScript in 2020?,"[{""name"": {""name"": ""프론트엔드""}}, {""name"": {""name"": ""Javascript 관련""}}, {""name"": ""JavaScript""}, {""name"": ""Programming""}, {""name"": ""Software Engineering""}, {""name"": ""Software Development""}, {""name"": ""Web Development""}]","{JavaScript,개발 일반}"
ckn8nvi9f70089nqyvpip4soj,PHP에서 단위테스트 시작하기,,{테스팅}
ckn8ocm3f175369nqyd43582i3,구글플레이가 중소벤처기업부∙창업진흥원과 함께 ‘창구 프로그램 시즌 2’를 진행합니다,"[""Google Play""]",{안드로이드}
ckmy57k48123942026pm7iy9w25i,iOS 13+ ) UIBarAppearance 와 UINavigationBarAppearance,[],{iOS}
ckk6ejczz31171iqu4wuniudc,우리는 어떻게 샤딩을 했는가?,,{데이터베이스}
ckg0ht3zo494010oz8xrur7uq,카카오커머스를 지탱하는 Angular,"[{""name"": ""angular""}, {""name"": ""front-end""}, {""name"": ""kakao-commerce""}, {""name"": ""meetup""}]","{JavaScript,Framework,웹 프론트엔드}"
ckn8o83ka150809nqykc4nb6n1,YARN 무엇에 쓰는 물건인고? | Popit,"[""소프트웨어"", ""hadoop"", ""YARN"", ""MapReduce""]","{데이터 과학,머신러닝}"
ckn8nqyf224039nqy97iimmmq,Web Server for Chrome,[],"{서버 / 백엔드,웹}"
ckn8ntuts53339nqyufvzekds,마이크로서비스 아키텍처 (MSA),"[""Monolithic Architecture"", ""Microservice Architecture"", ""Msa"", ""Uber"", ""Case Study""]",{아키텍처}
ckjwd50wc3692791jpkfr3llfxh,개발자가 아닌 관리자가 경험한 재택근무 | Popit,"[""개발자"", ""중국"", ""재택근무""]","{개발 일반,기업 / 스타트업}"
ckn8mk8191609v9qyuib5sihs,기초적인 Docker 명령어,[],{데브옵스}
ckn8nyb1j97499nqyv5642wm8,리디북스 퍼포먼스팀 소개,,{Performance}
ckjavh05q2367561kpew8xwm80b,"Git, Github, branch 자주 사용하는 커맨드 정리",[],"{Git / Github,비전공자 & 신입}"
ckg7ag2x37669410n1ffdbch0q,"DDD 했더니 비대해지는 엔티티, 좋은 대책은 ?","[{""name"": {""name"": ""백엔드""}}, {""name"": {""name"": ""서버 & 클라우드 & 아키텍쳐""}}]","{아키텍처,디자인패턴}"
ckg97ug4a129510nz31u54hax,훌륭한 JavaScript 개발자가 되는 법,"[{""name"": {""name"": ""프론트엔드""}}, {""name"": {""name"": ""Javascript 관련""}}, {""name"": ""개발자""}, {""name"": ""JavaScript""}, {""name"": ""프로그래밍""}]","{개발 일반,JavaScript}"
ckmwppul59917172dpmrx9p6bmp,iOS ) UIImageView에 CIGaussianBlur를 적용했더니..,[],"{모바일,iOS}"
ckhehvq4o7262210mfp4ki3ixo,굴뚝 기업이 어떻게 디지털화 할 수 있을까? | Popit,"[""소프트웨어"", ""디지털"", ""노아의 방주""]",{개발 일반}
ckgfyrxtd1616410qirhk7owi1,나는 왜 회사를 즐겁게 다니고 있나? | 싱가폴에서 일하는 데이터 엔지니어 이야기,"[""싱가폴"", ""개발자"", ""해외취업""]","{동기부여,비전공자 & 신입,커리어,개발 일반}"
ckn8obdil166249nqyo3xakt12,Actions를 이용해 Android 앱을 더 좋게 만들기,[],"{Kotlin,안드로이드}"
ckg94vixa5439610o38dfy0rhx,개발자가 깨달은 스트레스 없는 직장생활에 대하여,"[{""name"": {""name"": ""개발 일반""}}, {""name"": {""name"": ""개발 문화/철학/방법론""}}]",{기업 / 스타트업}
